자치구코드,법정동코드,자치구명,법정동명,본번,부번,주소,사업자상호
11440,1144012700,마포구,상암동,1734,0,"서울특별시 마포구 구룡길 19 제B231호 (상암동, 상암 한화 오벨리스크)",한화사랑공인중개사사무소
11440,1144012000,마포구,서교동,395,68,서울특별시 마포구 독막로3길 33 제1층 일부 (서교동),미소공인중개사사무소
11440,1144011000,마포구,노고산동,1,3,"서울특별시 마포구 신촌로 150 제208호 (노고산동, 신촌포스빌)",JK글로벌부동산중개사무소
11440,1144012300,마포구,망원동,429,8,서울특별시 마포구 망원로3길 13 1층(망원동),이레공인중개사사무소
11440,1144010500,마포구,용강동,502,0,"서울특별시 마포구 토정로31길 23 121동 118호(용강동, 래미안마포리버웰)",햇빛공인중개사사무소
11440,1144010200,마포구,공덕동,26,7,"서울특별시 마포구 만리재로 105 제102호 (공덕동, 백상프로포즈오피스텔)",백상프로포즈공인중개사사무소
11290,1129010400,성북구,동소문동1가,10,0,서울특별시 성북구 성북로 12 1층(동소문동1가),한솔Ⅱ공인중개사사무소
11290,1129013400,성북구,길음동,1282,0,"서울특별시 성북구 길음로 74 상가동3 104호(길음동,길음뉴타운)",좋은집(02-914-7800)공인중개사사무소
11290,1129010200,성북구,성북동1가,35,20,서울특별시 성북구 창경궁로 321 (성북동1가),예스부동산공인중개사사무소
11290,1129011100,성북구,삼선동1가,35,0,서울특별시 성북구 삼선교로 14 1층 좌측(삼선동1가) ,나래공인중개사사무소
11290,1129013400,성북구,길음동,1285,0,"서울특별시 성북구 길음로13길 22 상가동 지3층 116호(길음동,7단지두산위브apt)",단지내퍼스트02-911-6500공인중개사사무소
11290,1129013400,성북구,길음동,1285,0,"서울특별시 성북구 길음로13길 22 상가동 지3층 116호(길음동,7단지두산위브apt)",퍼스트02-998-9600부동산공인중개사사무소
11290,1129011500,성북구,삼선동5가,93,7,서울특별시 성북구 보문로31길 43 1층(삼선동5가),형제부동산공인중개사사무소
11290,1129011200,성북구,삼선동2가,52,0,서울특별시 성북구 삼선교로14길 12 1층(삼선동2가),복공인중개사사무소
11290,1129013500,성북구,종암동,130,2,"서울특별시 성북구 종암로27길 26 상가2동 101호(종암동,아이파크종암)",아이파크은혜공인중개사사무소
11290,1129012200,성북구,안암동2가,144,1,서울특별시 성북구 고려대로 26 1층(안암동2가),호반공인중개사사무소
11290,1129013900,성북구,석관동,301,20,서울특별시 성북구 돌곶이로 44-1 1층(석관동) ,마당공인중개사사무소
11290,1129013300,성북구,정릉동,1015,0,"서울특별시 성북구 정릉로 305 단지내상가 102호(정릉동, 경남아파트)",탑부동산공인중개사사무소
11290,1129013400,성북구,길음동,1282,0,"서울특별시 성북구 길음로 74 상가제2동 118호(길음동, 길음뉴타운) ",삼성래미안(02-915-4900)공인중개사사무소
11290,1129013300,성북구,정릉동,394,9,서울특별시 성북구 보국문로11길 34 1층(정릉동),종로부동산공인중개사사무소
11290,1129013800,성북구,장위동,68,55,서울특별시 성북구 장월로 76 2층(장위동),랜드공인중개사사무소
11290,1129012800,성북구,보문동6가,458,0,서울특별시 성북구 보문사길 111 상가동 7호(보문동6가),부자(단지내)공인중개사사무소
11290,1129013100,성북구,보문동2가,130,0,서울특별시 성북구 보문로 107 (보문동2가),평화부동산공인중개사사무소
11290,1129013600,성북구,하월곡동,76,7,서울특별시 성북구 오패산로 51 (하월곡동),써니부동산공인중개사사무소
11290,1129013600,성북구,하월곡동,90,1977,서울특별시 성북구 오패산로1길 60 1층(하월곡동),소소공인중개사사무소
11290,1129013800,성북구,장위동,124,29,서울특별시 성북구 한천로 660-16 상가2동 108호(장위동),단지내중앙(02-911-0012)공인중개사사무소
11290,1129013800,성북구,장위동,237,79,서울특별시 성북구 돌곶이로 178 1층(장위동) ,믿음공인중개사사무소
11290,1129011400,성북구,삼선동4가,73,0,서울특별시 성북구 삼선교로23길 23 코오롱 아파트상가 102호(삼선동4가),현대부동산공인중개사사무소
11290,1129013800,성북구,장위동,319,0,"서울특별시 성북구 돌곶이로 220 104-111호(장위동,꿈의숲코오롱하늘채APT)",랜드고장위꿈의숲공인중개사사무소
11290,1129013600,성북구,하월곡동,90,700,"서울특별시 성북구 화랑로1길 7 1층 101호 (하월곡동, 베로니스)",베로니스공인중개사사무소
11290,1129010300,성북구,돈암동,15,1,"서울특별시 성북구 동소문로34길 24 B상가동 102호(돈암동, 삼성아파트)",돈암삼성(02-924-7777)공인중개사사무소
11290,1129013500,성북구,종암동,134,6,"서울특별시 성북구 월곡로 77 상가동 103호(종암동, 래미안라센트)",래미안시티(단지내)913-1144공인중개사사무소
11290,1129013900,성북구,석관동,410,0,"서울특별시 성북구 돌곶이로8길 22 301동 104호(석관동, 래미안아트리치)",래미안월드(964-1133)공인중개사사무소
11290,1129013000,성북구,보문동1가,3,5,서울특별시 성북구 고려대로1길 50 104호(보문동1가),원공인중개사사무소
11290,1129013400,성북구,길음동,1286,0,"서울특별시 성북구 길음로9길 50 상가동 110호(길음동, 길음뉴타운)",길음래미안(942-4242)공인중개사사무소
11290,1129013900,성북구,석관동,338,154,서울특별시 성북구 화랑로32길 14 1층(석관동),미래공인중개사사무소
11290,1129013400,성북구,길음동,32,37,서울특별시 성북구 숭인로16길 6 1층(길음동),대광공인중개사사무소
11290,1129012800,성북구,보문동6가,458,0,서울특별시 성북구 보문사길 111 보문파크뷰자이 상가동 5호(보문동6가),금빛부동산(02-927-1100)공인중개사사무소
11290,1129013400,성북구,길음동,1105,0,서울특별시 성북구 삼양로8길 3-28 1층(길음동),온누리 02-984-7300 공인중개사사무소
11290,1129013900,성북구,석관동,182,44,"서울특별시 성북구 한천로 578 ,1층(석관동)",중앙사공인중개사사무소
11290,1129013800,성북구,장위동,238,159,서울특별시 성북구 장월로 99-1 1층(장위동),단지내황금공인중개사사무소
11530,1153010200,구로구,구로동,685,70,"서울특별시 구로구 구일로4길 46 상가동 105호 (구로동, 현대연예인아파트)",서울공인중개사사무소
11470,1147010200,양천구,목동,546,4,서울특별시 양천구 목동중앙본로28길 1 (목동),팔복공인중개사사무소
11530,1153010200,구로구,구로동,636,62,"서울특별시 구로구 경인로54길 4 C.1층103호 (구로동, 구로유통상가B동)",일번지공인중개사사무소
11530,1153010200,구로구,구로동,452,6,서울특별시 구로구 구로중앙로27다길 11 ,정연공인중개사사무소
11530,1153010200,구로구,구로동,486,52,서울특별시 구로구 구로동로47길 3 1층,믿음공인중개사사무소
11530,1153011000,구로구,온수동,18,1,서울특별시 구로구 부일로 861-6 ,엘림공인중개사사무소
11530,1153010200,구로구,구로동,460,4,서울특별시 구로구 구로동로42길 2 ,현대공인중개사사무소
11530,1153010800,구로구,오류동,6,316,서울특별시 구로구 고척로3길 18 (오류동),현대공인중개사사무소
11530,1153010200,구로구,구로동,487,0,서울특별시 구로구 구로동로 209 1층 일부 (구로동 487 외 1),삼성공인중개사사무소
11530,1153010800,구로구,오류동,155,1,서울특별시 구로구 오류로8길 30 1층 일부(오류동),베스트공인중개사사무소
11530,1153010700,구로구,개봉동,344,26,서울특별시 구로구 개봉로11길 38-40 (개봉동),신현대공인중개사사무소
11530,1153010600,구로구,고척동,340,1,"서울특별시 구로구 중앙로12길 17-8 상가동 102호(고척동, 고척LIG리가 2단지)",고척리가공인중개사사무소
11530,1153010200,구로구,구로동,797,70,서울특별시 구로구 디지털로27길 90 ,나래공인중개사사무소
11530,1153010600,구로구,고척동,253,103,서울특별시 구로구 고척로33길 10 ,다솜공인중개사사무소
11530,1153010700,구로구,개봉동,60,82,"서울특별시 구로구 고척로 82 상가B동 1층 1호 (개봉동, 거성푸르뫼2차아파트)",푸르뫼공인중개사사무소
11530,1153010100,구로구,신도림동,642,0,"서울특별시 구로구 신도림로 16 상가2동 103호 (신도림동, 신도림대림아파트)",21세기공인중개사사무소
11530,1153010200,구로구,구로동,26,0,서울특별시 구로구 새말로 102 105호 (구로동),마이포스빌공인중개사사무소
11530,1153010300,구로구,가리봉동,122,15,서울특별시 구로구 구로동로 14 ,대성공인중개사사무소
11530,1153010200,구로구,구로동,1265,0,서울특별시 구로구 도림로 59 구로두산상가 301동101호,남양부동산공인중개사사무소
11530,1153010100,구로구,신도림동,644,0,"서울특별시 구로구 경인로 643 205동 108호 (신도림동, 신도림2차동아아파트)",프라자공인중개사사무소
11530,1153010200,구로구,구로동,26,0,서울특별시 구로구 새말로 102 143호 (구로동),포스코공인중개사사무소
11530,1153010200,구로구,구로동,108,2,서울특별시 구로구 공원로 35 ,양지공인중개사사무소
11530,1153010200,구로구,구로동,108,2,"서울특별시 구로구 공원로 35 상가6호,7호(구로동, 새솔금호아파트)",한일공인중개사사무소
11530,1153010100,구로구,신도림동,337,0,"서울특별시 구로구 경인로 661 146호, (신도림동)",엘지공인중개사사무소
11530,1153010200,구로구,구로동,1126,14,서울특별시 구로구 시흥대로 545-1 (구로동),양지공인중개사사무소
11530,1153010900,구로구,궁동,213,21,"서울특별시 구로구 오리로 1265 108호 (궁동, 우신상가)",믿음공인중개사사무소
11530,1153010700,구로구,개봉동,346,31,서울특별시 구로구 개봉로11길 18 ,신흥공인중개사사무소
11530,1153010200,구로구,구로동,130,81,서울특별시 구로구 구로중앙로14길 11-4 ,대동사랑공인중개사사무소
11530,1153010700,구로구,개봉동,33,146,서울특별시 구로구 고척로21나길 2 (개봉동),충남공인중개사사무소
11530,1153010700,구로구,개봉동,329,12,서울특별시 구로구 개봉로15길 12 ,나라공인중개사사무소
11530,1153010200,구로구,구로동,3,25,"서울특별시 구로구 새말로 97 지하1층비에스023호(구로동, 신도림테크노마트)",경제공인중개사사무소
11530,1153010900,구로구,궁동,170,11,서울특별시 구로구 오리로 1286 1층 1호(궁동),궁동열린부동산공인중개사사무소
11530,1153010800,구로구,오류동,54,5,"서울특별시 구로구 경인로20가길 5 901호 일부 (오류동,하늘쉼빌딩)",세움공인중개사사무소
11530,1153010200,구로구,구로동,97,2,"서울특별시 구로구 가마산로 280 제상가층 110호 우측일부(구로동, 구로2차순영웰라이빌)",성원부동산공인중개사사무소
11530,1153010100,구로구,신도림동,419,4,"서울특별시 구로구 경인로63길 11 112호 (신도림동, 크라운빌2)",크라운공인중개사사무소
11530,1153011200,구로구,항동,233,0,서울특별시 구로구 연동로13길 25 서울수목원현대홈타운스위트 가동 102호,홈타운공인중개사사무소
11530,1153010700,구로구,개봉동,481,0,"서울특별시 구로구 개봉로20길 6 상가2동 105호(개봉동,현대아파트)",행운부동산공인중개사사무소
11530,1153010200,구로구,구로동,443,95,서울특별시 구로구 구로중앙로25길 16 1층 (구로동),신성뉴타운공인중개사사무소
11500,1150010200,강서구,등촌동,14,7,서울특별시 강서구 양천로 424 130호(등촌동),데시앙플렉스부동산공인중개사사무소
11500,1150010900,강서구,방화동,562,26,서울특별시 강서구 양천로 60 1층(방화동),미스터홈즈부동산공인중개사사무소
